county_pid,owner,owner_group,situs_address,municipality,property_use,property_type,acres,total_value,touching_parcels,touching_parcels_not_county_owned,polaris_url
12710C97,MECKLENBURG COUNTY,County government,3011 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,646 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,646 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,638 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,638 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,628 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,628 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,620 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,620 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,3009 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,3009 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,3015 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,3015 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,642 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,642 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,634 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,634 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,634 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,624 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
12710C97,MECKLENBURG COUNTY,County government,624 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.211,0,137,7,https://polaris3g.mecklenburgcountync.gov/?pid=12710C97
17512141,MECKLENBURG COUNTY,County government,CARLANDA CR CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.386,59900,132,131,https://polaris3g.mecklenburgcountync.gov/?pid=17512141
23105320,MECKLENBURG COUNTY,County government,4330 WEDDINGTON RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",73.879,10278900,121,116,https://polaris3g.mecklenburgcountync.gov/?pid=23105320
12710C99,MECKLENBURG COUNTY,County government,640 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,630 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,620 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,610 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2901 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2905 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,605 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,640 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,640 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,630 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,620 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,620 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2901 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2901 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,605 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,605 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,640 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,630 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,620 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,610 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2901 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,605 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,605 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,609 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,620 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,620 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,610 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,610 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,605 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,609 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,609 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,609 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,640 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,640 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,630 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,630 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2901 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2901 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2905 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2905 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,640 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,630 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,610 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,610 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2905 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2905 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,609 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,609 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,640 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,620 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,620 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2901 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2901 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,605 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,605 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,630 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,630 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,610 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,610 BRAMLET RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2905 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2905 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,2905 CHANTILLY LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,609 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
12710C99,MECKLENBURG COUNTY,County government,609 CAVALIER CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.000,0,118,5,https://polaris3g.mecklenburgcountync.gov/?pid=12710C99
20721133,MECKLENBURG COUNTY,County government,8900 PARK RD CHARLOTTE NC,CHARLOTTE,SCHOOL - PUBLIC,Institutional,56.270,40842600,115,112,https://polaris3g.mecklenburgcountync.gov/?pid=20721133
12522704,MECKLENBURG COUNTY,County government,CHARLOTTETOWNE AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",3.436,1790100,109,107,https://polaris3g.mecklenburgcountync.gov/?pid=12522704
23122433,MECKLENBURG COUNTY,County government,TILLEY MORRIS RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",52.612,7775700,107,104,https://polaris3g.mecklenburgcountync.gov/?pid=23122433
16925310,MECKLENBURG COUNTY,County government,FERNHILL DR CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",2.051,58700,105,104,https://polaris3g.mecklenburgcountync.gov/?pid=16925310
23109206,MECKLENBURG COUNTY,County government,4330 WEDDINGTON RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",1.604,336500,103,102,https://polaris3g.mecklenburgcountync.gov/?pid=23109206
16925281,MECKLENBURG COUNTY,County government,FERNHILL DR CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",2.041,78100,102,101,https://polaris3g.mecklenburgcountync.gov/?pid=16925281
23109208,MECKLENBURG COUNTY,County government,ALLENWOOD RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.947,336800,100,98,https://polaris3g.mecklenburgcountync.gov/?pid=23109208
17308302,MECKLENBURG COUNTY,County government,OLD REID RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.399,63600,99,97,https://polaris3g.mecklenburgcountync.gov/?pid=17308302
15901605,CHARLOTTE MECKLENBURG BOARD OF EDUCATION,CMS (Board of Education),701 BRIAR CREEK RD CHARLOTTE NC,CHARLOTTE,SCHOOL - PUBLIC,Institutional,16.834,12190900,96,12,https://polaris3g.mecklenburgcountync.gov/?pid=15901605
13305103,MECKLENBURG COUNTY,County government,REDDMAN RD CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,29.288,830200,95,94,https://polaris3g.mecklenburgcountync.gov/?pid=13305103
22118104,MECKLENBURG COUNTY,County government,8135 PINEVILLE-MATTHEWS RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",26.888,835900,93,92,https://polaris3g.mecklenburgcountync.gov/?pid=22118104
00507102,MECKLENBURG COUNTY,County government,18008 EAGLERIDGE WAY LN CORNELIUS NC,CORNELIUS,OTHER COUNTY PROPERTY,"Public land, ROW & utility",12.962,379900,88,88,https://polaris3g.mecklenburgcountync.gov/?pid=00507102
07324228,MECKLENBURG COUNTY,County government,W 1ST ST CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.450,913200,87,85,https://polaris3g.mecklenburgcountync.gov/?pid=07324228
12710201,MECKLENBURG COUNTY,County government,WYANOKE AV CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",3.240,2086500,84,3,https://polaris3g.mecklenburgcountync.gov/?pid=12710201
18316202,MECKLENBURG COUNTY,County government,SPALDING PL CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",1.101,175800,84,84,https://polaris3g.mecklenburgcountync.gov/?pid=18316202
15104101,MECKLENBURG COUNTY,County government,2435 CUMBERLAND AV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",104.896,42529700,84,84,https://polaris3g.mecklenburgcountync.gov/?pid=15104101
